Date,Month,Year,Country,City,Perpetrator_group,fatalities
4/22/2018,April,2018,Nigeria,Wumbi,Boko Haram,3
4/22/2018,April,2018,Nigeria,Gamboru,Boko Haram,18
4/22/2018,April,2018,Nigeria,Bama,Boko Haram,4
4/21/2018,April,2018,Nigeria,Gamboru,Boko Haram,2
4/21/2018,April,2018,Nigeria,Logo district,Fulani extremists,1
4/21/2018,April,2018,Nigeria,Gbenke,Fulani extremists,1
4/21/2018,April,2018,Nigeria,Agenke,Fulani extremists,1
4/21/2018,April,2018,Nigeria,Tse Ikyo,Fulani extremists,2
4/21/2018,April,2018,Nigeria,Tse Peviv,Fulani extremists,2
4/21/2018,April,2018,Nigeria,Tse Ginde,Fulani extremists,2
4/21/2018,April,2018,Nigeria,Tse Abi,Fulani extremists,2
4/20/2018,April,2018,Cameroon,Eyumojok,Unknown,2
4/19/2018,April,2018,Cameroon,Belo,Unknown,0
4/19/2018,April,2018,Nigeria,Naka,Unknown,2
4/19/2018,April,2018,Nigeria,Agasha,Fulani extremists,1
4/19/2018,April,2018,Nigeria,Unknown,Boko Haram,0
4/19/2018,April,2018,Nigeria,Kutigi,Unknown,1
4/18/2018,April,2018,Cameroon,Eyumojok,Separatists,3
4/18/2018,April,2018,Nigeria,Nche-Tahu,Fulani extremists,4
4/18/2018,April,2018,Nigeria,Egba,Unknown,0
4/17/2018,April,2018,Nigeria,Chembe,Fulani extremists,1
4/16/2018,April,2018,Nigeria,Yogbo,Fulani extremists,4
4/17/2018,April,2018,Nigeria,Uvirkaa,Fulani extremists,0
4/16/2018,April,2018,Nigeria,Wurji,Fulani extremists,7
4/17/2018,April,2018,Nigeria,Maiduguri,Unknown,0
4/15/2018,April,2018,Nigeria,Doma district,Fulani extremists,6
4/15/2018,April,2018,Nigeria,Awe district,Fulani extremists,7
4/15/2018,April,2018,Nigeria,Apurugh,Fulani extremists,2
4/15/2018,April,2018,Nigeria,Kertyo,Fulani extremists,3
4/15/2018,April,2018,Nigeria,Logo district,Fulani extremists,9
4/15/2018,April,2018,Nigeria,Logo district,Fulani extremists,1
4/14/2018,April,2018,Nigeria,Imon,Fulani extremists,1
4/14/2018,April,2018,Nigeria,Agberagba,Fulani extremists,1
4/14/2018,April,2018,Nigeria,Aloshi,Fulani extremists,4
4/14/2018,April,2018,Nigeria,Kadarko,Fulani extremists,8
4/13/2018,April,2018,Nigeria,Lainde Jessi,Fulani extremists,6
4/13/2018,April,2018,Cameroon,Kumba,Separatists,0
4/12/2018,April,2018,Nigeria,Ukember-Agya,Fulani extremists (suspected),2
4/12/2018,April,2018,Nigeria,Agboughul,Fulani extremists (suspected),2
4/11/2018,April,2018,Cameroon,Ekondo Titi,Unknown,3
4/11/2018,April,2018,Nigeria,Kadarko,Fulani extremists,0
4/11/2018,April,2018,Nigeria,Logo district,Fulani extremists,1
4/11/2018,April,2018,Nigeria,Udela,Fulani extremists,1
4/11/2018,April,2018,Nigeria,Doma district,Fulani extremists,1
4/11/2018,April,2018,Nigeria,Kadarko,Fulani extremists,3
4/11/2018,April,2018,Nigeria,Anyiin,Unknown,1
4/11/2018,April,2018,Nigeria,Jandeikyula,Fulani extremists,25
4/11/2018,April,2018,Nigeria,Jarkuka,Fulani extremists (suspected),13
4/11/2018,April,2018,Nigeria,Kuru-Kuru,Fulani extremists (suspected),13
4/11/2018,April,2018,Nigeria,Rafin Bauna,Unknown,1
4/11/2018,April,2018,Niger,Tingarane,"Islamic State in the Greater Sahara (ISGS),Jamaat Nusrat al-Islam wal Muslimin (JNIM)",Unknown
4/10/2018,April,2018,Nigeria,Tamen,Fulani extremists,Unknown
4/10/2018,April,2018,Nigeria,Tswaregh,Fulani extremists,3
4/10/2018,April,2018,Nigeria,Gbeji,Fulani extremists,7
4/9/2018,April,2018,Nigeria,Tse Ikyo,Fulani extremists,1
4/9/2018,April,2018,Nigeria,Warri South-West district,Unknown,0
4/8/2018,April,2018,Nigeria,Kadarko,Fulani extremists,4
4/8/2018,April,2018,Cameroon,Ewelle,Separatists,0
4/8/2018,April,2018,Nigeria,Mandanari,Boko Haram,2
4/7/2018,April,2018,Nigeria,Jimin Nyaku,Fulani extremists,2
4/6/2018,April,2018,Nigeria,Okokolo,Fulani extremists,2
4/4/2018,April,2018,Nigeria,Basam,Fulani extremists (suspected),0
4/4/2018,April,2018,Nigeria,Bikka,Fulani extremists,4
4/4/2018,April,2018,Nigeria,Agasha,Fulani extremists,2
4/4/2018,April,2018,Nigeria,Agagbe,Fulani extremists,3
4/4/2018,April,2018,Nigeria,Enger,Fulani extremists,4
4/4/2018,April,2018,Nigeria,Mbakyondo,Fulani extremists,4
4/4/2018,April,2018,Nigeria,Agagbe,Fulani extremists,4
4/3/2018,April,2018,Cameroon,Wabane,Separatists,0
4/3/2018,April,2018,Nigeria,Gegu,Unknown,2
4/2/2018,April,2018,Cameroon,Belo,Ambazonia Defense Forces (ADF),0
4/2/2018,April,2018,Cameroon,Sagme,Boko Haram,5
4/2/2018,April,2018,Cameroon,Unknown,Separatists,0
4/2/2018,April,2018,Cameroon,Nguti,Separatists,0
4/1/2018,April,2018,Nigeria,Maiduguri,Boko Haram,9
4/1/2018,April,2018,Nigeria,Maiduguri,Boko Haram,9
4/1/2018,April,2018,Nigeria,Maiduguri,Boko Haram,10
3/31/2018,March,2018,Cameroon,Widikum,Unknown,0
3/30/2018,March,2018,Cameroon,Konye,Separatists,1
3/30/2018,March,2018,Nigeria,Ayu,Fulani extremists,0
3/30/2018,March,2018,Nigeria,Fawe,Fulani extremists,0
3/30/2018,March,2018,Nigeria,Maiduguri,Boko Haram (suspected),1
3/30/2018,March,2018,Nigeria,Maiduguri,Boko Haram (suspected),1
3/30/2018,March,2018,Nigeria,Maiduguri,Boko Haram (suspected),1
3/30/2018,March,2018,Nigeria,Maiduguri,Boko Haram (suspected),2
3/29/2018,March,2018,Nigeria,Ovia North-East district,Fulani extremists,1
3/29/2018,March,2018,Nigeria,Bakin Kogi,Fulani extremists,3
3/29/2018,March,2018,Nigeria,Bakin Kogi,Fulani extremists,3
3/28/2018,March,2018,Cameroon,Dega,Boko Haram,1
3/26/2018,March,2018,Cameroon,Kumba,Separatists (suspected),1
3/25/2018,March,2018,Cameroon,Konye,Separatists (suspected),1
3/25/2018,March,2018,Cameroon,Nguti,Ambazonia Defense Forces (ADF),0
3/25/2018,March,2018,Nigeria,Agatu district,Fulani extremists,2
3/25/2018,March,2018,Nigeria,Guma district,Fulani extremists,2
3/25/2018,March,2018,Nigeria,Konduga,Unknown,3
3/25/2018,March,2018,Nigeria,Mashumari,Boko Haram,1
3/23/2018,March,2018,Niger,Toummour,Boko Haram,5
3/22/2018,March,2018,Nigeria,Dong,Fulani extremists,3
3/22/2018,March,2018,Cameroon,Azi,Separatists,1
3/20/2018,March,2018,Nigeria,Birnin Gwari district,Unknown,12
3/19/2018,March,2018,Nigeria,Iyade,Fulani extremists,6
3/19/2018,March,2018,Nigeria,Opada,Fulani extremists,0
3/19/2018,March,2018,Nigeria,AjIchekpa,Fulani extremists,2
3/19/2018,March,2018,Nigeria,Agbenema,Fulani extremists,2
3/18/2018,March,2018,Nigeria,Toro,Unknown,1
3/18/2018,March,2018,Cameroon,Mmockmbie,Separatists,0
3/17/2018,March,2018,Cameroon,Fotokol,Boko Haram,5
3/17/2018,March,2018,Cameroon,Diffa,Separatists,Unknown
3/17/2018,March,2018,Nigeria,Ovia North-East district,Fulani extremists,2
3/17/2018,March,2018,Nigeria,Esan South-East district,Fulani extremists,3
3/17/2018,March,2018,Nigeria,Rafiki,Fulani extremists,2
3/17/2018,March,2018,Nigeria,Oreba,Fulani extremists,4
3/17/2018,March,2018,Cameroon,Lewo,Ambazonia Defense Forces (ADF),Unknown
3/15/2018,March,2018,Nigeria,Kurmi district,Fulani extremists (suspected),1
3/15/2018,March,2018,Nigeria,Ussa district,Fulani extremists (suspected),1
3/15/2018,March,2018,Nigeria,Kpashimbe,Fulani extremists,1
3/15/2018,March,2018,Nigeria,Kando,Fulani extremists,1
3/15/2018,March,2018,Nigeria,Muji,Fulani extremists,1
3/15/2018,March,2018,Nigeria,Muji,Fulani extremists,2
3/15/2018,March,2018,Nigeria,Miango,Fulani extremists,1
3/15/2018,March,2018,Cameroon,Unknown,Ambazonia Defense Forces (ADF),1
3/14/2018,March,2018,Cameroon,Kumba,Separatists,0
3/14/2018,March,2018,Nigeria,Dutse Kura,Fulani extremists,0
3/14/2018,March,2018,Nigeria,Rafiki,Fulani extremists,0
3/14/2018,March,2018,Cameroon,Kumba,Separatists,1
3/15/2018,March,2018,Nigeria,Orelope district,"Boko Haram,Fulani extremists",0
3/14/2018,March,2018,Nigeria,Omayege,Fulani extremists,4
3/14/2018,March,2018,Nigeria,Ojuole,Fulani extremists,4
3/14/2018,March,2018,Nigeria,Adumu,Fulani extremists,4
3/14/2018,March,2018,Nigeria,Oji Apata,Fulani extremists,4
3/14/2018,March,2018,Nigeria,Ikende,Fulani extremists,4
3/14/2018,March,2018,Nigeria,Agbenema,Fulani extremists,4
3/14/2018,March,2018,Nigeria,Aloko,Fulani extremists,4
3/14/2018,March,2018,Nigeria,Ogane Inugu,Fulani extremists,4
3/14/2018,March,2018,Nigeria,Agojeju,Fulani extremists,4
3/14/2018,March,2018,Nigeria,Idirisu,Fulani extremists,4
3/14/2018,March,2018,Nigeria,Obakume,Fulani extremists,5
3/14/2018,March,2018,Nigeria,Abejukolo,Fulani extremists,5
3/14/2018,March,2018,Nigeria,Maiduguri,Boko Haram,2
3/13/2018,March,2018,Nigeria,Tseger,Fulani extremists,2
3/13/2018,March,2018,Nigeria,Tse Orogbo,Fulani extremists,1
3/12/2018,March,2018,Nigeria,Dundun,Fulani extremists,8
3/12/2018,March,2018,Nigeria,Zirshe,Fulani extremists,8
3/12/2018,March,2018,Nigeria,Kwall,Fulani extremists,9
3/12/2018,March,2018,Niger,Goube,Muslim extremists (suspected),3
3/9/2018,March,2018,Nigeria,Laake,Fulani extremists,4
3/9/2018,March,2018,Nigeria,Miango,Fulani extremists,5
3/9/2018,March,2018,Nigeria,Ganda,Fulani extremists,6
3/7/2018,March,2018,Nigeria,Josho,Fulani extremists,10
3/7/2018,March,2018,Nigeria,Dafo,Fulani extremists,10
3/7/2018,March,2018,Cameroon,Batibo,Separatists,1
3/5/2018,March,2018,Nigeria,Rafin Bauna,Irigwe Militia,1
3/6/2018,March,2018,Nigeria,Fulatari,Boko Haram,2
3/6/2018,March,2018,Nigeria,Gamboru,Boko Haram,1
3/6/2018,March,2018,Nigeria,Dikwa district,Boko Haram,4
3/5/2018,March,2018,Nigeria,Maiduguri,Boko Haram,4
3/5/2018,March,2018,Nigeria,Edimoga,Fulani extremists,24
3/5/2018,March,2018,Nigeria,Gudda,Unknown,2
3/5/2018,March,2018,Nigeria,Gyero,Fulani extremists (suspected),0
3/5/2018,March,2018,Nigeria,Gawa,Boko Haram,3
3/4/2018,March,2018,Nigeria,Umenger,Fulani extremists,5
3/5/2018,March,2018,Nigeria,Konduga,Unknown,3
3/3/2018,March,2018,Cameroon,Kwano,Unknown,0
3/3/2018,March,2018,Cameroon,Gurissen,Unknown,0
3/3/2018,March,2018,Cameroon,Batibo,Ambazonia Defense Forces (ADF),Unknown
3/2/2018,March,2018,Nigeria,Umuahia,Unknown,Unknown
3/2/2018,March,2018,Nigeria,Buni Yadi,Boko Haram,2
3/1/2018,March,2018,Nigeria,Rann,Boko Haram,13
3/1/2018,March,2018,Nigeria,Kaya,Boko Haram,1
3/1/2018,March,2018,Nigeria,Mildu,Boko Haram,1
2/28/2018,February,2018,Cameroon,Bamenda,Separatists,0
2/27/2018,February,2018,Nigeria,Gwamba,Fulani extremists,20
2/26/2018,February,2018,Nigeria,Damboa district,Boko Haram,2
2/25/2018,February,2018,Nigeria,Kidan-Dan,Unknown,0
2/25/2018,February,2018,Nigeria,Shetimari,Boko Haram (suspected),1
2/24/2018,February,2018,Cameroon,Njinikom,Separatists,3
2/24/2018,February,2018,Cameroon,Akwaya,Unknown,0
2/24/2018,February,2018,Cameroon,Ambo,Ambazonia Defense Forces (ADF),Unknown
2/21/2018,February,2018,Nigeria,Abraka,Fulani extremists,2
2/20/2018,February,2018,Cameroon,Ikiliwindi,Unknown,Unknown
2/20/2018,February,2018,Cameroon,Mundemba,Separatists,2
2/21/2018,February,2018,Chad,Ngouboua,Boko Haram,2
2/19/2018,February,2018,Cameroon,Koupe-Manengouba district,Unknown,0
2/19/2018,February,2018,Nigeria,Geidam district,Boko Haram,Unknown
2/19/2018,February,2018,Nigeria,Maiduguri,Boko Haram,1
2/19/2018,February,2018,Nigeria,Dapchi,Boko Haram,5
2/20/2018,February,2018,Cameroon,Ashigashiya,Boko Haram,5
2/17/2018,February,2018,Nigeria,Yeleri,Boko Haram,Unknown
2/16/2018,February,2018,Nigeria,Konduga,Boko Haram,10
2/16/2018,February,2018,Nigeria,Konduga,Boko Haram,11
2/14/2018,February,2018,Nigeria,Birane,Unknown,18
2/13/2018,February,2018,Cameroon,Akwaya,Unknown,0
2/12/2018,February,2018,Cameroon,Mundemba,Separatists,1
2/11/2018,February,2018,Nigeria,Ipao,Fulani extremists,1
2/12/2018,February,2018,Nigeria,Guma district,Fulani extremists,2
2/11/2018,February,2018,Cameroon,Batibo,Ambazonia Defense Forces (ADF),1
2/11/2018,February,2018,Nigeria,Bakin Kogi,Fulani extremists,4
2/11/2018,February,2018,Cameroon,Kembong,Ambazonia Defense Forces (ADF),3
2/11/2018,February,2018,Cameroon,Kordo,Boko Haram,2
2/11/2018,February,2018,Nigeria,Dikwa,Unknown,2
2/10/2018,February,2018,Nigeria,Miango,Fulani extremists,3
2/10/2018,February,2018,Nigeria,Tse Akpam,Fulani extremists,1
2/9/2018,February,2018,Nigeria,Bauchi,Unknown,0
2/9/2018,February,2018,Nigeria,Bauchi,Unknown,0
2/9/2018,February,2018,Nigeria,Bauchi,Unknown,0
2/9/2018,February,2018,Nigeria,Bauchi,Unknown,0
2/8/2018,February,2018,Nigeria,Azege,Fulani extremists,0
2/8/2018,February,2018,Nigeria,Unenurhie,Fulani extremists,0
2/8/2018,February,2018,Nigeria,Anyiin,Fulani extremists,3
2/7/2018,February,2018,Nigeria,Loburo,Fulani extremists,Unknown
2/6/2018,February,2018,Nigeria,Guma district,Fulani extremists,0
2/5/2018,February,2018,Cameroon,Toko,Unknown,1
2/4/2018,February,2018,Cameroon,Hitawa,Boko Haram,6
2/4/2018,February,2018,Nigeria,Alau-Kofa,Boko Haram,2
2/3/2018,February,2018,Nigeria,Azare,Boko Haram,2
2/3/2018,February,2018,Cameroon,Yegoua,Boko Haram,2
2/2/2018,February,2018,Nigeria,Toto district,Fulani extremists,1
2/1/2018,February,2018,Nigeria,Wurojam,Fulani extremists,6
2/1/2018,February,2018,Nigeria,Shimba,Fulani extremists,2
2/1/2018,February,2018,Cameroon,Bamenda,Ambazonia Tigers,1
2/1/2018,February,2018,Cameroon,Mbingo,Ambazonia Tigers,2
1/31/2018,January,2018,Nigeria,Ankwa,Unknown,1
1/31/2018,January,2018,Nigeria,Kaguru,Fulani extremists,7
1/31/2018,January,2018,Nigeria,Tsiga,Unknown,Unknown
1/31/2018,January,2018,Nigeria,Mandarari,Boko Haram,2
1/31/2018,January,2018,Nigeria,Dalori,Boko Haram,7
1/30/2018,January,2018,Nigeria,Ajiri,Boko Haram,5
1/30/2018,January,2018,Nigeria,Yamadaga,Unknown,7
1/29/2018,January,2018,Nigeria,Tse Torkula,Fulani extremists,7
1/29/2018,January,2018,Niger,Chetimari,Boko Haram,2
1/28/2018,January,2018,Nigeria,Wukari district,Fulani extremists,0
1/28/2018,January,2018,Nigeria,Ibua,Fulani extremists,1
1/28/2018,January,2018,Nigeria,Kadarko,Tiv Militia,Unknown
1/28/2018,January,2018,Nigeria,Tse Torkula,Fulani extremists,1
1/27/2018,January,2018,Nigeria,Wukari district,Fulani extremists,1
1/27/2018,January,2018,Nigeria,Kpara,Fulani extremists,1
1/26/2018,January,2018,Cameroon,Small Ekombe,Unknown,0
1/27/2018,January,2018,Nigeria,Huke,Fulani extremists,3
1/26/2018,January,2018,Nigeria,Hyembula,Boko Haram,4
1/25/2018,January,2018,Cameroon,Bamenda,Separatists,1
1/25/2018,January,2018,Nigeria,Tashek,Fulani extremists,Unknown
1/25/2018,January,2018,Cameroon,Ekok,Unknown,0
1/25/2018,January,2018,Nigeria,Jabu-Maingo,Fulani extremists,5
1/25/2018,January,2018,Nigeria,Uvir,Fulani extremists,4
1/24/2018,January,2018,Nigeria,Kofa,Boko Haram,3
1/23/2018,January,2018,Cameroon,Bamenda,Unknown,0
1/23/2018,January,2018,Cameroon,Bamenda,Unknown,0
1/23/2018,January,2018,Cameroon,Bamenda,Unknown,0
1/23/2018,January,2018,Nigeria,Iware,Unknown,9
1/22/2018,January,2018,Nigeria,Rikwe Chongu,Fulani extremists (suspected),3
1/22/2018,January,2018,Niger,Kokoloukou,Muslim extremists (suspected),2
1/21/2018,January,2018,Nigeria,Lagun,Fulani extremists,0
1/21/2018,January,2018,Nigeria,Kikon,Fulani extremists (suspected),3
1/21/2018,January,2018,Nigeria,Ovwor-Olomu,Fulani extremists,0
1/21/2018,January,2018,Nigeria,Ilado,Fulani extremists,0
1/19/2018,January,2018,Cameroon,Mbengwi,Ambazonia Defense Forces (ADF),0
1/19/2018,January,2018,Cameroon,Bamenda,Separatists,0
1/19/2018,January,2018,Nigeria,Onicha-Olona,Fulani extremists,1
1/18/2018,January,2018,Cameroon,Douala,Separatists,0
1/18/2018,January,2018,Nigeria,Orin,Fulani extremists,1
1/19/2018,January,2018,Nigeria,Kaya,Boko Haram,5
1/17/2018,January,2018,Nigeria,Danada,Fulani extremists,5
1/17/2018,January,2018,Nigeria,Wukari,Fulani extremists,6
1/17/2018,January,2018,Nigeria,Danwaza,Fulani extremists,6
1/17/2018,January,2018,Nigeria,Dooshima,Fulani extremists,6
1/17/2018,January,2018,Nigeria,Gishiri,Fulani extremists,6
1/17/2018,January,2018,Nigeria,Okpokwu district,Fulani extremists,1
1/17/2018,January,2018,Nigeria,Logo district,Fulani extremists,2
1/17/2018,January,2018,Nigeria,Guma district,Fulani extremists,2
1/17/2018,January,2018,Nigeria,Ajoki,Unknown,Unknown
1/17/2018,January,2018,Cameroon,Roum,Boko Haram,4
1/17/2018,January,2018,Nigeria,Maiduguri,Boko Haram,12
1/17/2018,January,2018,Niger,Toummour,Boko Haram,5
1/16/2018,January,2018,Nigeria,Angyo,Fulani extremists,2
1/16/2018,January,2018,Nigeria,Uhime,Fulani extremists,2
1/16/2018,January,2018,Cameroon,Matakaye-Elie,Boko Haram,3
1/15/2018,January,2018,Nigeria,Karmen,Fulani extremists,1
1/15/2018,January,2018,Nigeria,Jinene,Boko Haram,6
1/16/2018,January,2018,Nigeria,Pallam,Boko Haram,5
1/14/2018,January,2018,Nigeria,Ojodu,Fulani extremists,0
1/13/2018,January,2018,Cameroon,Kwakwa,Unknown,1
1/13/2018,January,2018,Nigeria,Markurdi,Unknown,Unknown
1/12/2018,January,2018,Cameroon,Ngongo,Unknown,1
1/12/2018,January,2018,Nigeria,Ungwan Gajere,Fulani extremists,9
1/12/2018,January,2018,Nigeria,Dangaji,Fulani extremists,1
1/12/2018,January,2018,Cameroon,Toukoumaya,Boko Haram (suspected),3
1/11/2018,January,2018,Ghana,Drobonso,Fulani extremists,2
1/11/2018,January,2018,Cameroon,Ashigashiya,Boko Haram,1
1/11/2018,January,2018,Cameroon,Kolofata,Boko Haram,3
1/10/2018,January,2018,Cameroon,Mayo Moskota,Boko Haram,0
1/10/2018,January,2018,Nigeria,Gamboru,Boko Haram,2
1/9/2018,January,2018,Nigeria,Awashuwa,Fulani extremists,2
1/8/2018,January,2018,Nigeria,Gwoza district,Boko Haram,5
1/8/2018,January,2018,Nigeria,Unknown,Fulani extremists,0
1/8/2018,January,2018,Cameroon,Dzamazav,Boko Haram (suspected),1
1/8/2018,January,2018,Ghana,Agogo,Fulani extremists,0
1/8/2018,January,2018,Nigeria,Kaje,Boko Haram,20
1/6/2018,January,2018,Nigeria,Ughelli North district,Unknown,0
1/6/2018,January,2018,Nigeria,Maku,Fulani extremists,4
1/6/2018,January,2018,Nigeria,Didango,Fulani extremists,4
1/6/2018,January,2018,Nigeria,Katibu,Fulani extremists,4
1/6/2018,January,2018,Nigeria,Lavoro,Fulani extremists,4
1/6/2018,January,2018,Nigeria,Danada,Fulani extremists,5
1/6/2018,January,2018,Nigeria,Tombo,Fulani extremists,11
1/5/2018,January,2018,Cameroon,Kombone,Separatists (suspected),1
1/5/2018,January,2018,Nigeria,Kaambe-Jangaru,Fulani extremists,0
1/5/2018,January,2018,Nigeria,Obosidoma,Fulani extremists,0
1/5/2018,January,2018,Nigeria,Nyashashu,Fulani extremists,0
1/5/2018,January,2018,Nigeria,Kuduku,Fulani extremists,0
1/5/2018,January,2018,Nigeria,Tse Kwaghtser-Tunga,Fulani extremists,1
1/4/2018,January,2018,Nigeria,Baga,Fulani extremists,2
1/4/2018,January,2018,Nigeria,Mbang,Fulani extremists,3
1/4/2018,January,2018,Nigeria,Aladja,Ijaw extremists,1
1/4/2018,January,2018,Nigeria,Kwarra,Fulani extremists,3
1/4/2018,January,2018,Nigeria,Bakin Kortaa,Fulani extremists,2
1/3/2018,January,2018,Nigeria,Anyiin,Fulani extremists,3
1/3/2018,January,2018,Nigeria,Rann,Unknown,1
1/3/2018,January,2018,Nigeria,Gamboru,Boko Haram (suspected),0
1/3/2018,January,2018,Nigeria,Gamboru,Boko Haram (suspected),15
1/2/2018,January,2018,Nigeria,Akor,Fulani extremists,3
1/2/2018,January,2018,Nigeria,Umenger,Fulani extremists,3
1/2/2018,January,2018,Nigeria,Tse Igbudu Taraka,Fulani extremists,Unknown
1/2/2018,January,2018,Nigeria,Gamboru,Boko Haram,Unknown
1/2/2018,January,2018,Nigeria,Dalori,Unknown,1
1/2/2018,January,2018,Nigeria,Tomatar,Fulani extremists,3
1/1/2018,January,2018,Nigeria,Awe,Fulani extremists,1
1/1/2018,January,2018,Nigeria,Gidan Wurji,Fulani extremists,1
1/1/2018,January,2018,Nigeria,Gambe-Tiev,Fulani extremists,4
1/1/2018,January,2018,Nigeria,Turan,Fulani extremists,4
1/1/2018,January,2018,Nigeria,Arak,Fulani extremists (suspected),2
1/1/2018,January,2018,Nigeria,Ayilamo,Fulani extremists,4
1/1/2018,January,2018,Nigeria,Madagali,Boko Haram,3
12/30/2017,December,2017,Nigeria,Konduga district,Boko Haram,Unknown
12/30/2017,December,2017,Nigeria,Maiwa,Boko Haram,25
12/30/2017,December,2017,Nigeria,Kanamma,Boko Haram,5
12/30/2017,December,2017,Nigeria,Mafa,Boko Haram,50
12/31/2017,December,2017,Cameroon,Bia,Boko Haram (suspected),2
12/24/2017,December,2017,Nigeria,Odonto,Unknown,2
12/28/2017,December,2017,Nigeria,Amarwa,Boko Haram,4
12/29/2017,December,2017,Cameroon,Kordo,Boko Haram (suspected),2
12/27/2017,December,2017,Nigeria,Bugda,Muslim extremists,2
12/28/2017,December,2017,Cameroon,Kolofata,Boko Haram,1
12/25/2017,December,2017,Cameroon,Toko,Unknown,0
12/25/2017,December,2017,Cameroon,Ndian district,Unknown,0
12/25/2017,December,2017,Chad,Chre district,Unknown,12
12/25/2017,December,2017,Nigeria,Kamale,"Boko Haram,Fulani extremists (suspected)",4
12/25/2017,December,2017,Nigeria,Molai,Boko Haram,4
12/24/2017,December,2017,Nigeria,Utonkon,Unknown,3
12/24/2017,December,2017,Nigeria,Anguwan Mailafiya,Fulani extremists (suspected),6
12/23/2017,December,2017,Cameroon,Zeneme,Boko Haram (suspected),1
12/23/2017,December,2017,Nigeria,Makandari,Boko Haram,0
12/22/2017,December,2017,Cameroon,Zeneme,Boko Haram,2
12/22/2017,December,2017,Nigeria,Nindem,"Boko Haram (suspected),Fulani extremists",4
12/20/2017,December,2017,Nigeria,Wulgo,Boko Haram,10
12/18/2017,December,2017,Cameroon,Kembong,Ambazonia Defense Forces (ADF),4
12/16/2017,December,2017,Nigeria,Musuni,Boko Haram,10
12/15/2017,December,2017,Nigeria,Gwoza,Boko Haram,1
12/14/2017,December,2017,Cameroon,Dadji,Ambazonia Defense Forces (ADF),Unknown
12/13/2017,December,2017,Nigeria,Mainok,Boko Haram,11
12/12/2017,December,2017,Cameroon,Matayaka,Boko Haram,2
12/11/2017,December,2017,Nigeria,Pulka,Boko Haram,4
12/11/2017,December,2017,Cameroon,Goulma,Boko Haram,1
12/10/2017,December,2017,Nigeria,Calabar,Unknown,3
12/10/2017,December,2017,Nigeria,Damboa,Boko Haram,4
12/11/2017,December,2017,Cameroon,Kerawa,Boko Haram,3
12/9/2017,December,2017,Nigeria,Bulabulin,Boko Haram,2
12/8/2017,December,2017,Nigeria,Kaduna,Unknown,0
12/8/2017,December,2017,Nigeria,Omi,Fulani extremists (suspected),0
